"","fec_ini_cdto2","fec_ini_cdto","rgo_edad","rgo_limite","B_activo","cdtos","clientes","cap_ini","cap_act","sdo_act","pgos_totales","pgos_sucursal","pgos_banco","pgos_otrocanal"
"2983","15-04-2019",2019-04-24,"25-34","(5000+]","Inactivo",2,2,3294.64,0,0,3294.64,3294.64,0,0
"2984","15-04-2019",2019-04-24,"25-34","1000-","Inactivo",6,6,4603,0,0,4622.3,4622.3,0,0
"2985","15-04-2019",2019-04-24,"35+","(1000-2000]","Activo",1,1,1302.52,1166.58,2264.94,620,0,200,0
"2986","15-04-2019",2019-04-24,"35+","(1000-2000]","Inactivo",75,61,76442.43,0,0,79674.12,76458.05,848.67,0
"2987","15-04-2019",2019-04-24,"35+","(2000-5000]","Activo",3,2,5754.14,5754.14,6981.98,0,0,0,0
"2988","15-04-2019",2019-04-24,"35+","(2000-5000]","Inactivo",79,54,106784.06,0,0,108737.62,108338.62,0,0
"2989","15-04-2019",2019-04-24,"35+","(5000+]","Activo",1,1,2791,2791,0,0,0,0,0
"2990","15-04-2019",2019-04-24,"35+","(5000+]","Inactivo",37,25,115571.5,0,0,118912.54,118912.54,0,0
"2991","15-04-2019",2019-04-24,"35+","1000-","Inactivo",16,16,12367.2,0,0,12734.84,12235.24,0,0
"2992","15-04-2019",2019-04-25,"18-24","(1000-2000]","Inactivo",1,1,1267.32,0,0,1470.33,1470.33,0,0
"2993","15-04-2019",2019-04-25,"18-24","(2000-5000]","Inactivo",6,3,7162.2,0,0,7852.65,7219.17,400,0
"2994","15-04-2019",2019-04-25,"18-24","1000-","Inactivo",1,1,843.56,0,0,843.56,843.56,0,0
"2995","15-04-2019",2019-04-25,"25-34","(1000-2000]","Inactivo",49,38,42247.63,0,0,43917.67,41559.01,350,0
"2996","15-04-2019",2019-04-25,"25-34","(2000-5000]","Inactivo",38,28,53445.61,0,0,54172.5,53230.87,0,0
"2997","15-04-2019",2019-04-25,"25-34","(5000+]","Inactivo",5,3,8315,0,0,8928.18,8403,0,0
"2998","15-04-2019",2019-04-25,"25-34","1000-","Inactivo",9,8,5953.88,0,0,6033.98,6033.98,0,0
"2999","15-04-2019",2019-04-25,"35+","(1000-2000]","Inactivo",97,81,94041.85,0,0,97266.56,95249.54,313.67,0
"3000","15-04-2019",2019-04-25,"35+","(2000-5000]","Activo",1,1,3091,3091,0,0,0,0,0
"3001","15-04-2019",2019-04-25,"35+","(2000-5000]","Inactivo",113,91,186603.6,0,0,191286.33,185802.77,0,0
"3002","15-04-2019",2019-04-25,"35+","(5000+]","Inactivo",57,33,141574.21,0,0,143347.67,142608.67,0,0
"3003","15-04-2019",2019-04-25,"35+","1000-","Inactivo",22,19,14270.12,0,0,14448.95,14448.95,0,0
"3004","15-04-2019",2019-04-26,"18-24","(1000-2000]","Inactivo",4,3,2652,0,0,2870.51,1951.51,0,0
"3005","15-04-2019",2019-04-26,"18-24","(2000-5000]","Inactivo",2,1,2282,0,0,2577.98,2127.98,0,0
"3006","15-04-2019",2019-04-26,"18-24","1000-","Activo",1,1,948.32,948.32,2102.64,0,0,0,0
"3007","15-04-2019",2019-04-26,"25-34","(1000-2000]","Inactivo",39,34,39239.92,0,0,40451.76,38379.55,1505.21,0
"3008","15-04-2019",2019-04-26,"25-34","(2000-5000]","Inactivo",37,23,43335.87,0,0,44466.19,42914.92,0,0
"3009","15-04-2019",2019-04-26,"25-34","(5000+]","Inactivo",6,4,10242,0,0,10254.35,10254.35,0,0
"3010","15-04-2019",2019-04-26,"25-34","1000-","Inactivo",14,14,9079.08,0,0,9457.09,8642.59,0,0
"3011","15-04-2019",2019-04-26,"35+","(1000-2000]","Activo",1,1,1258.72,1258.72,0,0,0,0,0
"3012","15-04-2019",2019-04-26,"35+","(1000-2000]","Inactivo",102,85,99194.13,0,0,102332.36,99660.11,0,0
"3013","15-04-2019",2019-04-26,"35+","(2000-5000]","Activo",1,1,2042,2042,4527.19,0,0,0,0
"3014","15-04-2019",2019-04-26,"35+","(2000-5000]","Inactivo",122,87,171628.64,0,0,174744.87,173241.87,0,0
"3015","15-04-2019",2019-04-26,"35+","(5000+]","Inactivo",33,22,95297.6,0,0,97281.23,95932.23,0,0
"3016","15-04-2019",2019-04-26,"35+","1000-","Activo",1,1,457.9,457.9,1418.38,0.1,0.1,0,0
"3017","15-04-2019",2019-04-26,"35+","1000-","Inactivo",41,38,28445.34,0,0,29437.41,28314.02,0,0
"3018","15-04-2019",2019-04-27,"18-24","(1000-2000]","Inactivo",4,2,2070.8,0,0,2241.23,1721.23,0,0
"3019","15-04-2019",2019-04-27,"18-24","(2000-5000]","Inactivo",3,3,4074.68,0,0,4379.97,3879.97,0,0
"3020","15-04-2019",2019-04-27,"18-24","1000-","Inactivo",1,1,838,0,0,843.87,843.87,0,0
"3021","15-04-2019",2019-04-27,"25-34","(1000-2000]","Activo",1,1,180.4,180.4,400.07,0,0,0,0
"3022","15-04-2019",2019-04-27,"25-34","(1000-2000]","Inactivo",52,44,50873.06,0,0,52518.76,51362.5,0,0
"3023","15-04-2019",2019-04-27,"25-34","(2000-5000]","Activo",1,1,2701.14,2701.14,0,0,0,0,0
"3024","15-04-2019",2019-04-27,"25-34","(2000-5000]","Inactivo",44,35,80453.31,0,0,83247.37,79261.58,1330.06,0
"3025","15-04-2019",2019-04-27,"25-34","(5000+]","Inactivo",10,9,40130.6,0,0,40936.91,40936.91,0,0
"3026","15-04-2019",2019-04-27,"25-34","1000-","Activo",2,1,914,729.67,1784.13,238,0,0,0
"3027","15-04-2019",2019-04-27,"25-34","1000-","Inactivo",22,17,12397.83,0,0,12849.75,10705.69,0,0
"3028","15-04-2019",2019-04-27,"35+","(1000-2000]","Activo",1,1,524,524,0,0,0,0,0
"3029","15-04-2019",2019-04-27,"35+","(1000-2000]","Inactivo",123,96,121145.58,0,0,125709.63,121364.05,0,0
"3030","15-04-2019",2019-04-27,"35+","(2000-5000]","Activo",2,2,4999,2304.27,2895.25,3253.59,1861.23,0,0
"3031","15-04-2019",2019-04-27,"35+","(2000-5000]","Inactivo",136,96,199977.99,0,0,206312.75,200610.25,2200,0
"3032","15-04-2019",2019-04-27,"35+","(5000+]","Activo",1,1,3975,3975,0,0,0,0,0
"3033","15-04-2019",2019-04-27,"35+","(5000+]","Inactivo",34,26,94160.71,0,0,95064.24,94504.24,0,0
"3034","15-04-2019",2019-04-27,"35+","1000-","Inactivo",37,30,23054.82,0,0,23574,23574,0,0
"3035","15-04-2019",2019-04-28,"18-24","(1000-2000]","Inactivo",3,2,3249.08,0,0,3262.53,3262.53,0,0
"3036","15-04-2019",2019-04-28,"18-24","(2000-5000]","Inactivo",1,1,2809,0,0,2809,2809,0,0
"3037","15-04-2019",2019-04-28,"18-24","1000-","Inactivo",4,4,3314.8,0,0,3483.56,3184.56,0,0
"3038","15-04-2019",2019-04-28,"25-34","(1000-2000]","Activo",2,2,3158.08,3158.08,7001.33,1,1,0,0
"3039","15-04-2019",2019-04-28,"25-34","(1000-2000]","Inactivo",55,44,52737.42,0,0,55666.17,52617.31,400,0
"3040","15-04-2019",2019-04-28,"25-34","(2000-5000]","Inactivo",39,32,71255.96,0,0,74592.84,72252.28,0,0
"3041","15-04-2019",2019-04-28,"25-34","(5000+]","Inactivo",3,2,3718,0,0,3736.73,3736.73,0,0
"3042","15-04-2019",2019-04-28,"25-34","1000-","Inactivo",18,17,12413.31,0,0,12721.79,12477.29,0,0
"3043","15-04-2019",2019-04-28,"35+","(1000-2000]","Activo",2,2,1148,1148,2104.14,0,0,0,0
"3044","15-04-2019",2019-04-28,"35+","(1000-2000]","Inactivo",129,103,123725.43,0,0,128509.43,122314.07,503.8,0
"3045","15-04-2019",2019-04-28,"35+","(2000-5000]","Inactivo",110,81,164228.94,0,0,167924.91,166659.02,32.89,0
"3046","15-04-2019",2019-04-28,"35+","(5000+]","Inactivo",35,21,87242.93,0,0,88694.54,87217.89,0,0
"3047","15-04-2019",2019-04-28,"35+","1000-","Inactivo",38,32,22673.14,0,0,23439.09,22209.91,929.18,0
"3048","15-04-2019",2019-04-29,"18-24","(1000-2000]","Inactivo",8,4,5747.92,0,0,5936.57,5537.57,0,0
"3049","15-04-2019",2019-04-29,"18-24","1000-","Inactivo",4,3,1947.28,0,0,2013.35,2013.35,0,0
"3050","15-04-2019",2019-04-29,"25-34","(1000-2000]","Inactivo",29,24,25454.79,0,0,27003.99,24181.54,0,0
"3051","15-04-2019",2019-04-29,"25-34","(2000-5000]","Activo",1,1,1489,1489,3300.1,1,1,0,0
"3052","15-04-2019",2019-04-29,"25-34","(2000-5000]","Inactivo",23,16,28354.98,0,0,29688.53,29059.81,0,0
"3053","15-04-2019",2019-04-29,"25-34","(5000+]","Inactivo",1,1,199,0,0,199,199,0,0
"3054","15-04-2019",2019-04-29,"25-34","1000-","Activo",4,2,1668.6,1351.56,3055.08,1401,0,0,0
"3055","15-04-2019",2019-04-29,"25-34","1000-","Inactivo",13,12,8643.24,0,0,9465.17,7248.44,0,1098
"3056","15-04-2019",2019-04-29,"35+","(1000-2000]","Inactivo",82,62,72139.5,0,0,74583.7,72352.23,783.47,0
"3057","15-04-2019",2019-04-29,"35+","(2000-5000]","Activo",2,2,3596,2867,2331.35,796.66,796.66,0,0
"3058","15-04-2019",2019-04-29,"35+","(2000-5000]","Inactivo",86,65,126361.71,0,0,128829.53,125207.9,414.54,0
"3059","15-04-2019",2019-04-29,"35+","(5000+]","Activo",1,1,446.04,446.04,988.95,0,0,0,0
"3060","15-04-2019",2019-04-29,"35+","(5000+]","Inactivo",15,10,31953.18,0,0,32376.07,32376.07,0,0
"3061","15-04-2019",2019-04-29,"35+","1000-","Inactivo",28,25,19892.84,0,0,21093.08,19700.46,0,0
"3062","15-04-2019",2019-04-30,"18-24","(1000-2000]","Inactivo",7,5,6051.67,0,0,6511.93,6511.93,0,0
"3063","15-04-2019",2019-04-30,"18-24","(2000-5000]","Inactivo",3,3,4616.28,0,0,5299.3,2609.3,0,0
"3064","15-04-2019",2019-04-30,"25-34","(1000-2000]","Activo",1,1,312,312,691.68,0,0,0,0
"3065","15-04-2019",2019-04-30,"25-34","(1000-2000]","Inactivo",30,25,29452.2,0,0,30069.47,29650.47,0,0
"3066","15-04-2019",2019-04-30,"25-34","(2000-5000]","Inactivo",19,13,23835.68,0,0,23850.84,23850.84,0,0
"3067","15-04-2019",2019-04-30,"25-34","(5000+]","Inactivo",5,4,11065.4,0,0,11065.4,11065.4,0,0
"3068","15-04-2019",2019-04-30,"25-34","1000-","Inactivo",12,9,5600.01,0,0,5664.55,5664.55,0,0
"3069","15-04-2019",2019-04-30,"35+","(1000-2000]","Activo",3,2,1996.88,1638.94,3925.85,460.5,405.5,0,0
"3070","15-04-2019",2019-04-30,"35+","(1000-2000]","Inactivo",64,52,59601.39,0,0,61683.6,60217.34,0,0
"3071","15-04-2019",2019-04-30,"35+","(2000-5000]","Activo",2,2,5161.76,4011.2,2732.6,2758.6,637.6,20,0
"3072","15-04-2019",2019-04-30,"35+","(2000-5000]","Inactivo",83,61,133390.38,0,0,136921.46,133833.8,0,0
"3073","15-04-2019",2019-04-30,"35+","(5000+]","Activo",2,2,5616,5616,0,0,0,0,0
"3074","15-04-2019",2019-04-30,"35+","(5000+]","Inactivo",38,24,98797.4,0,0,100542.1,100292.6,0,0
"3075","15-04-2019",2019-04-30,"35+","1000-","Inactivo",23,19,14753.59,0,0,15428.32,14347.69,821.63,0
"3076","15-04-2020",2020-04-01,"25-34","(1000-2000]","Inactivo",1,1,604,0,0,676.94,0,676.65,0
"3077","15-04-2020",2020-04-01,"35+","(1000-2000]","Inactivo",4,4,4244.4,0,0,4876,2204.2,1058.22,238.67
"3078","15-04-2020",2020-04-01,"35+","(2000-5000]","Inactivo",4,3,5356,0,0,5466.9,4497.64,199.5,381.18
"3079","15-04-2020",2020-04-01,"35+","(5000+]","Inactivo",5,5,21490,0,0,21490,20987.94,501.06,0
"3080","15-04-2020",2020-04-01,"35+","1000-","Inactivo",1,1,650,0,0,711.44,0,711.44,0
"3081","15-04-2020",2020-04-02,"18-24","(1000-2000]","Inactivo",1,1,1700,0,0,1700,1700,0,0
"3082","15-04-2020",2020-04-02,"25-34","(1000-2000]","Inactivo",8,8,7114,0,0,7655.42,2592.45,2188.84,2306.49
"3083","15-04-2020",2020-04-02,"25-34","(2000-5000]","Inactivo",1,1,2052,0,0,2218.6,0,2218.6,0
"3084","15-04-2020",2020-04-02,"25-34","(5000+]","Inactivo",3,2,13044,0,0,13044,10950,2093.1,0
"3085","15-04-2020",2020-04-02,"25-34","1000-","Inactivo",2,2,1400,0,0,1575.3,1374.97,0,0
"3086","15-04-2020",2020-04-02,"35+","(1000-2000]","Inactivo",8,8,8577,0,0,9070.65,3525.22,3472.58,387.93
"3087","15-04-2020",2020-04-02,"35+","(2000-5000]","Inactivo",15,13,25197.6,0,0,26302.23,7050.6,12692.83,6212.87
"3088","15-04-2020",2020-04-02,"35+","(5000+]","Inactivo",6,6,21751,0,0,21873.47,16620.26,5251.17,0
"3089","15-04-2020",2020-04-02,"35+","1000-","Inactivo",2,2,1314.52,0,0,1394.97,250,1144.91,0
"3090","15-04-2020",2020-04-03,"18-24","(1000-2000]","Inactivo",3,2,945,0,0,997.71,208,400,388.87
"3091","15-04-2020",2020-04-03,"25-34","(1000-2000]","Activo",1,1,1150,1150,2213.58,0,0,0,0
"3092","15-04-2020",2020-04-03,"25-34","(1000-2000]","Inactivo",7,7,5230.44,0,0,5452.63,2930.66,1513.89,1006.95
"3093","15-04-2020",2020-04-03,"25-34","(2000-5000]","Inactivo",5,5,11952.3,0,0,12607.37,6535.45,1472.74,400
"3094","15-04-2020",2020-04-03,"25-34","1000-","Inactivo",3,3,1109,0,0,1203,263.73,400,248.22
"3095","15-04-2020",2020-04-03,"35+","(1000-2000]","Inactivo",8,8,8408.6,0,0,8866.76,4127.8,2636.55,1895.13
"3096","15-04-2020",2020-04-03,"35+","(2000-5000]","Inactivo",17,17,32556.78,0,0,33209.2,9369.31,19580.41,3036.01
"3097","15-04-2020",2020-04-03,"35+","(5000+]","Inactivo",17,15,47695.9,0,0,48463.93,17733.93,28395.68,967
"3098","15-04-2020",2020-04-03,"35+","1000-","Inactivo",8,7,5442,0,0,5763.55,2975.91,1366.55,851.79
"3099","15-04-2020",2020-04-04,"18-24","(1000-2000]","Inactivo",2,2,2923,0,0,2958.15,2945.89,8.1,0
"3100","15-04-2020",2020-04-04,"18-24","1000-","Inactivo",2,2,789,0,0,798.82,229.56,470,0
"3101","15-04-2020",2020-04-04,"25-34","(1000-2000]","Inactivo",12,11,14570,0,0,15817.06,3449.52,9516.73,2850
"3102","15-04-2020",2020-04-04,"25-34","(2000-5000]","Inactivo",11,11,21148,0,0,22613.91,6258.87,13465.47,0
"3103","15-04-2020",2020-04-04,"25-34","(5000+]","Inactivo",1,1,3293.3,0,0,3560.7,1000,2560.7,0
"3104","15-04-2020",2020-04-04,"25-34","1000-","Inactivo",4,4,2859,0,0,3243.24,750,1197.38,0
"3105","15-04-2020",2020-04-04,"35+","(1000-2000]","Inactivo",16,16,15550.1,0,0,16614.11,5098.25,5874.17,0
"3106","15-04-2020",2020-04-04,"35+","(2000-5000]","Inactivo",25,24,45260.3,0,0,46554.17,19090.62,26553.72,600
"3107","15-04-2020",2020-04-04,"35+","(5000+]","Inactivo",10,8,21796,0,0,23185.33,4709.72,9335.69,0
"3108","15-04-2020",2020-04-04,"35+","1000-","Inactivo",5,5,3183,0,0,3340.77,1122.58,1592.19,624.75
"3109","15-04-2020",2020-04-05,"18-24","(1000-2000]","Activo",1,1,1479,584.33,974.58,1118,0,700,0
"3110","15-04-2020",2020-04-05,"18-24","(1000-2000]","Inactivo",1,1,659,0,0,659,659,0,0
"3111","15-04-2020",2020-04-05,"25-34","(1000-2000]","Inactivo",9,8,7548,0,0,7865.32,2751.58,4753.88,358.39
"3112","15-04-2020",2020-04-05,"25-34","(2000-5000]","Inactivo",5,4,6777,0,0,6967.05,2261.5,3112.5,1592
"3113","15-04-2020",2020-04-05,"25-34","(5000+]","Inactivo",3,3,7253,0,0,7420.69,5209.13,1118.11,1092.58
"3114","15-04-2020",2020-04-05,"25-34","1000-","Inactivo",6,6,4297,0,0,4483.82,1219.76,1017,2245.68
"3115","15-04-2020",2020-04-05,"35+","(1000-2000]","Inactivo",14,13,12061,0,0,12723.18,3750.69,6038.98,1824.85
"3116","15-04-2020",2020-04-05,"35+","(2000-5000]","Inactivo",19,18,33165,0,0,34539.14,10136.09,18040.98,4648
"3117","15-04-2020",2020-04-05,"35+","(5000+]","Inactivo",14,14,29242.6,0,0,31127.24,11796.64,16400.61,1811.4
"3118","15-04-2020",2020-04-05,"35+","1000-","Activo",1,1,943.72,726.25,923.62,500.7,0,0,0
"3119","15-04-2020",2020-04-05,"35+","1000-","Inactivo",10,8,6083,0,0,6667.18,1782.69,3030.68,563.8
"3120","15-04-2020",2020-04-06,"18-24","(1000-2000]","Inactivo",2,2,2158,0,0,2424.46,420.61,1902.93,0
"3121","15-04-2020",2020-04-06,"18-24","(2000-5000]","Inactivo",1,1,2850,0,0,2877.52,200,2677.52,0
"3122","15-04-2020",2020-04-06,"25-34","(1000-2000]","Inactivo",6,6,7084.5,0,0,7515.88,0,7515.29,0
"3123","15-04-2020",2020-04-06,"25-34","(2000-5000]","Activo",1,1,2600,2600,5004.26,0,0,0,0
"3124","15-04-2020",2020-04-06,"25-34","(2000-5000]","Inactivo",11,10,23813,0,0,25010.69,4146.81,9296.44,1410
"3125","15-04-2020",2020-04-06,"25-34","(5000+]","Inactivo",3,3,10229.8,0,0,11214.64,3239.61,5929.42,0
"3126","15-04-2020",2020-04-06,"25-34","1000-","Inactivo",4,3,2318,0,0,2511.64,0,1507.43,0
"3127","15-04-2020",2020-04-06,"35+","(1000-2000]","Inactivo",20,18,19305.14,0,0,20462.7,4280.76,10156.82,1628.21
"3128","15-04-2020",2020-04-06,"35+","(2000-5000]","Inactivo",21,19,29434.8,0,0,30871.35,5089.44,14716.05,3802.02
"3129","15-04-2020",2020-04-06,"35+","(5000+]","Inactivo",14,14,34052.8,0,0,35046.12,13531.94,18333.45,1003.65
"3130","15-04-2020",2020-04-06,"35+","1000-","Inactivo",2,2,1650,0,0,1792.38,0,1792.38,0
"3131","15-04-2020",2020-04-07,"18-24","(1000-2000]","Inactivo",2,2,1713,0,0,1860.32,1439.17,227.83,0
"3132","15-04-2020",2020-04-07,"18-24","(2000-5000]","Inactivo",1,1,2729,0,0,3483.53,0,0,0
"3133","15-04-2020",2020-04-07,"25-34","(1000-2000]","Inactivo",11,11,12048,0,0,12655.51,5317.16,3838.63,120
"3134","15-04-2020",2020-04-07,"25-34","(2000-5000]","Inactivo",9,9,16807.02,0,0,17630,4874.47,11111.32,550
"3135","15-04-2020",2020-04-07,"25-34","(5000+]","Inactivo",3,3,16746,0,0,17765.8,1017.34,12468.68,0
"3136","15-04-2020",2020-04-07,"25-34","1000-","Inactivo",1,1,857,0,0,1054.53,0,1054.52,0
"3137","15-04-2020",2020-04-07,"35+","(1000-2000]","Inactivo",13,13,16734.08,0,0,17872.25,3059.77,10722.74,137.45
"3138","15-04-2020",2020-04-07,"35+","(2000-5000]","Activo",2,1,3900,3900,6012.83,0,0,0,0
"3139","15-04-2020",2020-04-07,"35+","(2000-5000]","Inactivo",22,21,39608.06,0,0,40578.75,9912.85,27846.37,2768
"3140","15-04-2020",2020-04-07,"35+","(5000+]","Inactivo",26,23,104860.4,0,0,106849.36,58432.71,39392.97,4312.44
"3141","15-04-2020",2020-04-07,"35+","1000-","Inactivo",3,3,2750,0,0,2969.91,0,2969.26,0
"3142","15-04-2020",2020-04-08,"25-34","(1000-2000]","Inactivo",12,9,9301.9,0,0,9545.22,3842.14,5029.3,0
"3143","15-04-2020",2020-04-08,"25-34","(2000-5000]","Inactivo",12,12,21170.8,0,0,22507.82,3193.74,17684.74,0
"3144","15-04-2020",2020-04-08,"25-34","(5000+]","Inactivo",2,2,9243.5,0,0,9243.5,8185.5,1058,0
"3145","15-04-2020",2020-04-08,"25-34","1000-","Inactivo",2,2,1658,0,0,1746.51,0,1746.51,0
"3146","15-04-2020",2020-04-08,"35+","(1000-2000]","Inactivo",13,11,12898.06,0,0,14216.68,3315.84,6072.6,2103.67
"3147","15-04-2020",2020-04-08,"35+","(2000-5000]","Activo",1,1,1609,1609,2986.82,110,0,0,0
"3148","15-04-2020",2020-04-08,"35+","(2000-5000]","Inactivo",24,22,39806.3,0,0,40967.14,9966.31,26884.42,1537.5
"3149","15-04-2020",2020-04-08,"35+","(5000+]","Activo",1,1,6030,6030,0,0,0,0,0
"3150","15-04-2020",2020-04-08,"35+","(5000+]","Inactivo",24,19,51282.78,0,0,52428.35,15617.54,32724.33,784.77
"3151","15-04-2020",2020-04-08,"35+","1000-","Inactivo",6,6,4453.72,0,0,4672.99,1175.83,2361.31,735.46
"3152","15-04-2020",2020-04-09,"18-24","1000-","Inactivo",2,2,1890,0,0,1900.4,950,0,0
"3153","15-04-2020",2020-04-09,"25-34","(1000-2000]","Inactivo",12,11,11026.8,0,0,11506.46,1466.5,8372.85,0
"3154","15-04-2020",2020-04-09,"25-34","(2000-5000]","Inactivo",6,6,10142.36,0,0,10537.98,609.52,9927.58,0
"3155","15-04-2020",2020-04-09,"25-34","(5000+]","Inactivo",7,6,28362,0,0,28705.88,3942.64,20723.01,996.5
"3156","15-04-2020",2020-04-09,"25-34","1000-","Inactivo",7,7,4525,0,0,5307.67,737.79,2520.98,1064.88
"3157","15-04-2020",2020-04-09,"35+","(1000-2000]","Inactivo",16,15,17319.3,0,0,17825.22,711.21,12073.49,1933.88
"3158","15-04-2020",2020-04-09,"35+","(2000-5000]","Inactivo",26,25,47687.2,0,0,50424.58,8090.89,29884.48,3256.18
"3159","15-04-2020",2020-04-09,"35+","(5000+]","Inactivo",28,24,83868.15,0,0,86757.46,21844.13,56566.99,6676.62
"3160","15-04-2020",2020-04-09,"35+","1000-","Inactivo",5,5,3726,0,0,3883.71,1399.48,2273.24,0
"3161","15-04-2020",2020-04-10,"18-24","(1000-2000]","Inactivo",1,1,1236,0,0,1300.05,0,338,961.22
"3162","15-04-2020",2020-04-10,"25-34","(1000-2000]","Activo",1,1,1455,1455,2761.68,0,0,0,0
"3163","15-04-2020",2020-04-10,"25-34","(1000-2000]","Inactivo",6,6,7250.16,0,0,8133.55,0,5803.06,1730.49
"3164","15-04-2020",2020-04-10,"25-34","(2000-5000]","Inactivo",2,2,2517,0,0,2575.31,200,2375.31,0
"3165","15-04-2020",2020-04-10,"25-34","(5000+]","Inactivo",3,3,11463,0,0,12682.61,2988.39,9693.81,0
"3166","15-04-2020",2020-04-10,"25-34","1000-","Inactivo",1,1,822.6,0,0,917.1,0,916.78,0
"3167","15-04-2020",2020-04-10,"35+","(1000-2000]","Inactivo",10,9,11122.54,0,0,12106.53,4664.91,6148.95,591.32
"3168","15-04-2020",2020-04-10,"35+","(2000-5000]","Inactivo",12,12,20096.58,0,0,21057.61,4885.13,15466.73,134.07
"3169","15-04-2020",2020-04-10,"35+","(5000+]","Inactivo",4,4,17464.01,0,0,18983.76,9590.06,9393.7,0
"3170","15-04-2020",2020-04-10,"35+","1000-","Inactivo",2,2,1146,0,0,1179.88,0,364.03,815.6
"3171","15-04-2020",2020-04-11,"18-24","(1000-2000]","Inactivo",1,1,1682,0,0,1686.1,0,1686,0
"3172","15-04-2020",2020-04-11,"25-34","(1000-2000]","Inactivo",13,13,13821.23,0,0,15134.35,0,10860.46,122.79
"3173","15-04-2020",2020-04-11,"25-34","(2000-5000]","Inactivo",11,11,21283.48,0,0,22162.93,3510.59,15635.91,0
"3174","15-04-2020",2020-04-11,"25-34","(5000+]","Inactivo",6,5,16748.8,0,0,16898.39,0,15695.95,606.16
"3175","15-04-2020",2020-04-11,"25-34","1000-","Inactivo",3,3,2127,0,0,2269.03,1938.43,0,0
"3176","15-04-2020",2020-04-11,"35+","(1000-2000]","Inactivo",20,20,19257.23,0,0,20436.56,2938.04,12937.85,3788.66
"3177","15-04-2020",2020-04-11,"35+","(2000-5000]","Inactivo",44,42,66592.24,0,0,70738.56,11862.13,44347.15,5570.11
"3178","15-04-2020",2020-04-11,"35+","(5000+]","Inactivo",15,15,44123.8,0,0,46031.78,11862.76,29517.04,1881.97
"3179","15-04-2020",2020-04-11,"35+","1000-","Activo",1,1,850,455.85,840.46,440,0,440,0
"3180","15-04-2020",2020-04-11,"35+","1000-","Inactivo",7,6,4088.12,0,0,4269.46,678.41,2386.75,718.34
"3181","15-04-2020",2020-04-12,"18-24","(1000-2000]","Inactivo",2,2,1903,0,0,2129.72,0,2129.55,0
"3182","15-04-2020",2020-04-12,"18-24","(5000+]","Inactivo",1,1,1088,0,0,1089.52,0,1089.52,0
"3183","15-04-2020",2020-04-12,"25-34","(1000-2000]","Activo",1,1,345,345,654.74,0,0,0,0
"3184","15-04-2020",2020-04-12,"25-34","(1000-2000]","Inactivo",8,8,7463.5,0,0,8068.23,500,6917.54,328.58
"3185","15-04-2020",2020-04-12,"25-34","(2000-5000]","Inactivo",2,2,4609,0,0,4609.8,0,4609,0
"3186","15-04-2020",2020-04-12,"25-34","(5000+]","Inactivo",6,5,18531,0,0,19805.66,0,19805.66,0
"3187","15-04-2020",2020-04-12,"25-34","1000-","Inactivo",5,5,3493,0,0,3664.11,0,2530.83,0
"3188","15-04-2020",2020-04-12,"35+","(1000-2000]","Activo",1,1,1442,1442,2736.92,0,0,0,0
"3189","15-04-2020",2020-04-12,"35+","(1000-2000]","Inactivo",21,21,24924.2,0,0,26221.45,69.12,22150.79,1875.06
"3190","15-04-2020",2020-04-12,"35+","(2000-5000]","Inactivo",29,28,51681.71,0,0,54454.95,3989.76,40547.02,4478.46
"3191","15-04-2020",2020-04-12,"35+","(5000+]","Inactivo",12,11,54615.3,0,0,58350.55,3777.36,48922.27,0
"3192","15-04-2020",2020-04-12,"35+","1000-","Activo",2,2,1464,1020.06,1906.33,500.68,0,500,0
"3193","15-04-2020",2020-04-12,"35+","1000-","Inactivo",6,6,3559.68,0,0,3676.61,900.79,1849.99,925.58
"3194","15-04-2020",2020-04-13,"18-24","(1000-2000]","Inactivo",2,2,651.95,0,0,714.99,325.99,389,0
"3195","15-04-2020",2020-04-13,"18-24","(2000-5000]","Inactivo",1,1,271,0,0,333.45,0,0,0
"3196","15-04-2020",2020-04-13,"25-34","(1000-2000]","Inactivo",13,13,12666.14,0,0,13600.86,2932.44,7173.69,1677.61
"3197","15-04-2020",2020-04-13,"25-34","(2000-5000]","Inactivo",8,8,14507.36,0,0,16286.7,1887.09,6557.65,4894.87
"3198","15-04-2020",2020-04-13,"25-34","(5000+]","Inactivo",4,2,7704.8,0,0,8115.89,410.66,7704.67,0
"3199","15-04-2020",2020-04-13,"25-34","1000-","Inactivo",5,5,3891,0,0,4332.94,0,2030.99,1098.62
"3200","15-04-2020",2020-04-13,"35+","(1000-2000]","Inactivo",16,16,18024.24,0,0,19049.4,3194.2,11081.65,3826.89
"3201","15-04-2020",2020-04-13,"35+","(2000-5000]","Activo",1,1,3300,3300,0,0,0,0,0
"3202","15-04-2020",2020-04-13,"35+","(2000-5000]","Inactivo",42,37,75230.81,0,0,78816.24,11398.17,53962.87,3164.55
"3203","15-04-2020",2020-04-13,"35+","(5000+]","Inactivo",21,18,43888.49,0,0,44773.06,8525.41,28594.16,116.66
"3204","15-04-2020",2020-04-13,"35+","1000-","Inactivo",4,4,2894,0,0,2904.74,849.57,1554.43,500.61
